day,method,obs_idx
2024-03-28,lee_mykland,81041
2024-03-28,lee_mykland,81055
2024-03-28,lee_mykland,81136
2024-03-28,lee_mykland,81283
2024-03-28,lee_mykland,81312
2024-03-28,lee_mykland,81313
2024-03-28,lee_mykland,81314
2024-03-28,lee_mykland,81335
2024-03-28,lee_mykland,81336
2024-03-28,lee_mykland,81363
2024-03-28,lee_mykland,81376
2024-03-28,lee_mykland,81476
2024-03-28,lee_mykland,81512
2024-03-28,lee_mykland,81578
2024-03-28,lee_mykland,81589
2024-03-28,lee_mykland,81622
2024-03-28,lee_mykland,81678
2024-03-28,lee_mykland,81689
2024-03-28,lee_mykland,81718
2024-03-28,lee_mykland,81741
2024-03-28,lee_mykland,81776
2024-03-28,lee_mykland,81851
2024-03-28,lee_mykland,81904
2024-03-28,lee_mykland,82041
2024-03-28,lee_mykland,82080
2024-03-28,lee_mykland,82147
2024-03-28,lee_mykland,82163
2024-03-28,lee_mykland,82191
2024-03-28,lee_mykland,82221
2024-03-28,lee_mykland,82311
2024-03-28,lee_mykland,82317
2024-03-28,lee_mykland,82337
2024-03-28,lee_mykland,82341
2024-03-28,lee_mykland,82350
2024-03-28,lee_mykland,82355
2024-03-28,lee_mykland,82365
2024-03-28,lee_mykland,82369
2024-03-28,lee_mykland,82372
2024-03-28,lee_mykland,82392
2024-03-28,lee_mykland,82444
2024-03-28,lee_mykland,82464
2024-03-28,lee_mykland,82489
2024-03-28,lee_mykland,82636
2024-03-28,lee_mykland,82638
2024-03-28,lee_mykland,82677
2024-03-28,lee_mykland,82687
2024-03-28,lee_mykland,82725
2024-03-28,lee_mykland,82733
2024-03-28,lee_mykland,82742
2024-03-28,lee_mykland,82778
2024-03-28,lee_mykland,82792
2024-03-28,lee_mykland,82803
2024-03-28,lee_mykland,82804
2024-03-28,lee_mykland,82814
2024-03-28,lee_mykland,82824
2024-03-28,lee_mykland,82826
2024-03-28,lee_mykland,82862
2024-03-28,lee_mykland,82863
2024-03-28,lee_mykland,82866
2024-03-28,lee_mykland,82879
2024-03-28,lee_mykland,82941
2024-03-28,lee_mykland,82943
2024-03-28,lee_mykland,82951
2024-03-28,lee_mykland,82952
2024-03-28,lee_mykland,82958
2024-03-28,lee_mykland,83014
2024-03-28,lee_mykland,83018
2024-03-28,lee_mykland,83145
2024-03-28,lee_mykland,83179
2024-03-28,lee_mykland,83299
2024-03-28,lee_mykland,83310
2024-03-28,lee_mykland,83345
2024-03-28,lee_mykland,83359
2024-03-28,lee_mykland,83474
2024-03-28,lee_mykland,83477
2024-03-28,lee_mykland,83485
2024-03-28,lee_mykland,83487
2024-03-28,lee_mykland,83489
2024-03-28,lee_mykland,83577
2024-03-28,lee_mykland,83581
2024-03-28,lee_mykland,83592
2024-03-28,lee_mykland,83604
2024-03-28,lee_mykland,83605
2024-03-28,lee_mykland,83640
2024-03-28,lee_mykland,83975
2024-03-28,lee_mykland,84034
2024-03-28,lee_mykland,84035
2024-03-28,lee_mykland,84061
2024-03-28,lee_mykland,84179
2024-03-28,lee_mykland,84255
2024-03-28,lee_mykland,84256
2024-03-28,lee_mykland,84274
2024-03-28,lee_mykland,84333
2024-03-28,lee_mykland,84434
2024-03-28,lee_mykland,84460
2024-03-28,lee_mykland,84497
2024-03-28,lee_mykland,84512
2024-03-28,lee_mykland,84606
2024-03-28,lee_mykland,84611
2024-03-28,lee_mykland,84674
2024-03-28,lee_mykland,84688
2024-03-28,lee_mykland,84720
2024-03-28,lee_mykland,84787
2024-03-28,lee_mykland,84788
2024-03-28,lee_mykland,84818
2024-03-28,lee_mykland,84819
2024-03-28,lee_mykland,84820
2024-03-28,lee_mykland,84848
2024-03-28,lee_mykland,84851
2024-03-28,lee_mykland,84860
2024-03-28,lee_mykland,84919
2024-03-28,lee_mykland,84988
2024-03-28,lee_mykland,84994
2024-03-28,lee_mykland,85225
2024-03-28,lee_mykland,85272
2024-03-28,lee_mykland,85311
2024-03-28,lee_mykland,85347
2024-03-28,lee_mykland,85349
2024-03-28,lee_mykland,85395
2024-03-28,lee_mykland,85456
2024-03-28,lee_mykland,85482
2024-03-28,lee_mykland,85500
2024-03-28,lee_mykland,85511
2024-03-28,lee_mykland,85532
2024-03-28,lee_mykland,85536
2024-03-28,lee_mykland,85537
2024-03-28,lee_mykland,85558
2024-03-28,lee_mykland,85648
2024-03-28,lee_mykland,85829
2024-03-28,lee_mykland,85842
2024-03-28,lee_mykland,85923
2024-03-28,lee_mykland,85934
2024-03-28,lee_mykland,85935
2024-03-28,lee_mykland,85936
2024-03-28,lee_mykland,85942
2024-03-28,lee_mykland,86000
2024-03-28,lee_mykland,86051
2024-03-28,lee_mykland,86100
2024-03-28,lee_mykland,86109
2024-03-28,lee_mykland,86163
2024-03-28,lee_mykland,86215
2024-03-28,lee_mykland,86221
2024-03-28,lee_mykland,86326
2024-03-28,lee_mykland,86340
2024-03-28,lee_mykland,86341
2024-03-28,lee_mykland,86374
2024-03-28,lee_mykland,86395
2024-03-28,lomn_xgb,1188
2024-03-28,lomn_xgb,5280
2024-03-28,lomn_xgb,9108
2024-03-28,lomn_xgb,9240
2024-03-28,lomn_xgb,10032
2024-03-28,lomn_xgb,13024
2024-03-28,lomn_xgb,13728
2024-03-28,lomn_xgb,16720
2024-03-28,lomn_xgb,19492
2024-03-28,lomn_xgb,25564
2024-03-28,lomn_xgb,25652
2024-03-28,lomn_xgb,26224
2024-03-28,lomn_xgb,29480
2024-03-28,lomn_xgb,31592
2024-03-28,lomn_xgb,46728
2024-03-28,lomn_xgb,46772
2024-03-28,lomn_xgb,47740
2024-03-28,lomn_xgb,47828
2024-03-28,lomn_xgb,48224
2024-03-28,lomn_xgb,48664
2024-03-28,lomn_xgb,48796
2024-03-28,lomn_xgb,48840
2024-03-28,lomn_xgb,48928
2024-03-28,lomn_xgb,48972
2024-03-28,lomn_xgb,49016
2024-03-28,lomn_xgb,49060
2024-03-28,lomn_xgb,49148
2024-03-28,lomn_xgb,50600
2024-03-28,lomn_xgb,50952
2024-03-28,lomn_xgb,51040
2024-03-28,lomn_xgb,51568
2024-03-28,lomn_xgb,52052
2024-03-28,lomn_xgb,52316
2024-03-28,lomn_xgb,52404
2024-03-28,lomn_xgb,52448
2024-03-28,lomn_xgb,52624
2024-03-28,lomn_xgb,52800
2024-03-28,lomn_xgb,53108
2024-03-28,lomn_xgb,54296
2024-03-28,lomn_xgb,54648
2024-03-28,lomn_xgb,54692
2024-03-28,lomn_xgb,55660
2024-03-28,lomn_xgb,56012
2024-03-28,lomn_xgb,57992
2024-03-28,lomn_xgb,58784
2024-03-28,lomn_xgb,58828
2024-03-28,lomn_xgb,60896
2024-03-28,lomn_xgb,63976
2024-03-28,lomn_xgb,67540
2024-03-28,lomn_xgb,68596
2024-03-28,pure_ml,1188
2024-03-28,pure_ml,9240
2024-03-28,pure_ml,9944
2024-03-28,pure_ml,19492
2024-03-28,pure_ml,22836
2024-03-28,pure_ml,32824
2024-03-28,pure_ml,39468
2024-03-28,pure_ml,40084
2024-03-28,pure_ml,48444
2024-03-28,pure_ml,48840
2024-03-28,pure_ml,48928
2024-03-28,pure_ml,49016
2024-03-28,pure_ml,52052
2024-03-28,pure_ml,52404
2024-03-28,pure_ml,54296
2024-03-28,pure_ml,54604
2024-03-29,raw_lomn,11968
2024-03-29,raw_lomn,19404
2024-03-29,raw_lomn,21956
2024-03-29,raw_lomn,27104
2024-03-29,raw_lomn,27544
2024-03-29,raw_lomn,27588
2024-03-29,raw_lomn,27720
2024-03-29,raw_lomn,27852
2024-03-29,raw_lomn,28908
2024-03-29,raw_lomn,29392
2024-03-29,raw_lomn,29436
2024-03-29,raw_lomn,34540
2024-03-29,raw_lomn,34672
2024-03-29,raw_lomn,41052
2024-03-29,raw_lomn,43604
2024-03-29,raw_lomn,43780
2024-03-29,raw_lomn,49368
2024-03-29,raw_lomn,49808
2024-03-29,raw_lomn,53768
2024-03-29,raw_lomn,53900
2024-03-29,raw_lomn,53988
2024-03-29,raw_lomn,54516
2024-03-29,raw_lomn,55792
2024-03-29,raw_lomn,56276
2024-03-29,raw_lomn,56320
2024-03-29,raw_lomn,56408
2024-03-29,raw_lomn,56452
2024-03-29,raw_lomn,56496
2024-03-29,raw_lomn,56540
2024-03-29,raw_lomn,56716
2024-03-29,raw_lomn,57112
2024-03-29,raw_lomn,57640
2024-03-29,raw_lomn,58520
2024-03-29,raw_lomn,60632
2024-03-29,raw_lomn,61072
2024-03-29,raw_lomn,61248
2024-03-29,raw_lomn,64284
2024-03-29,raw_lomn,64328
2024-03-29,raw_lomn,77528
2024-03-29,lee_mykland,330
2024-03-29,lee_mykland,361
2024-03-29,lee_mykland,379
2024-03-29,lee_mykland,382
2024-03-29,lee_mykland,383
2024-03-29,lee_mykland,432
2024-03-29,lee_mykland,456
2024-03-29,lee_mykland,486
2024-03-29,lee_mykland,487
2024-03-29,lee_mykland,570
2024-03-29,lee_mykland,583
2024-03-29,lee_mykland,705
2024-03-29,lee_mykland,709
2024-03-29,lee_mykland,727
2024-03-29,lee_mykland,728
2024-03-29,lee_mykland,742
2024-03-29,lee_mykland,974
2024-03-29,lee_mykland,1030
2024-03-29,lee_mykland,1120
2024-03-29,lee_mykland,1123
2024-03-29,lee_mykland,1201
2024-03-29,lee_mykland,1249
2024-03-29,lee_mykland,1274
2024-03-29,lee_mykland,1283
2024-03-29,lee_mykland,1284
2024-03-29,lee_mykland,1326
2024-03-29,lee_mykland,1457
2024-03-29,lee_mykland,1535
2024-03-29,lee_mykland,1567
2024-03-29,lee_mykland,1588
2024-03-29,lee_mykland,1612
2024-03-29,lee_mykland,1639
2024-03-29,lee_mykland,1682
2024-03-29,lee_mykland,1685
2024-03-29,lee_mykland,1723
2024-03-29,lee_mykland,1731
2024-03-29,lee_mykland,1797
2024-03-29,lee_mykland,1804
2024-03-29,lee_mykland,1819
2024-03-29,lee_mykland,1879
2024-03-29,lee_mykland,1891
2024-03-29,lee_mykland,1895
2024-03-29,lee_mykland,1906
2024-03-29,lee_mykland,1926
2024-03-29,lee_mykland,1950
2024-03-29,lee_mykland,1955
2024-03-29,lee_mykland,1966
2024-03-29,lee_mykland,1973
2024-03-29,lee_mykland,1975
2024-03-29,lee_mykland,2057
2024-03-29,lee_mykland,2060
2024-03-29,lee_mykland,2062
2024-03-29,lee_mykland,2110
2024-03-29,lee_mykland,2140
2024-03-29,lee_mykland,2183
2024-03-29,lee_mykland,2238
2024-03-29,lee_mykland,2266
2024-03-29,lee_mykland,2280
2024-03-29,lee_mykland,2349
2024-03-29,lee_mykland,2449
2024-03-29,lee_mykland,2600
2024-03-29,lee_mykland,2629
2024-03-29,lee_mykland,2643
2024-03-29,lee_mykland,2700
2024-03-29,lee_mykland,2701
2024-03-29,lee_mykland,2716
2024-03-29,lee_mykland,2718
2024-03-29,lee_mykland,2736
2024-03-29,lee_mykland,2741
2024-03-29,lee_mykland,2744
2024-03-29,lee_mykland,2761
2024-03-29,lee_mykland,2795
2024-03-29,lee_mykland,2884
2024-03-29,lee_mykland,3036
2024-03-29,lee_mykland,3062
2024-03-29,lee_mykland,3063
2024-03-29,lee_mykland,3079
2024-03-29,lee_mykland,3081
2024-03-29,lee_mykland,3087
2024-03-29,lee_mykland,3089
2024-03-29,lee_mykland,3124
2024-03-29,lee_mykland,3150
2024-03-29,lee_mykland,3154
2024-03-29,lee_mykland,3178
2024-03-29,lee_mykland,3185
2024-03-29,lee_mykland,3187
2024-03-29,lee_mykland,3188
2024-03-29,lee_mykland,3191
2024-03-29,lee_mykland,3197
2024-03-29,lee_mykland,3209
2024-03-29,lee_mykland,3223
2024-03-29,lee_mykland,3224
2024-03-29,lee_mykland,3237
2024-03-29,lee_mykland,3259
2024-03-29,lee_mykland,3296
2024-03-29,lee_mykland,3297
2024-03-29,lee_mykland,3308
2024-03-29,lee_mykland,3315
2024-03-29,lee_mykland,3323
2024-03-29,lee_mykland,3332
2024-03-29,lee_mykland,3482
2024-03-29,lee_mykland,3483
2024-03-29,lee_mykland,3484
2024-03-29,lee_mykland,3726
2024-03-29,lee_mykland,3727
2024-03-29,lee_mykland,3950
2024-03-29,lee_mykland,3952
2024-03-29,lee_mykland,4016
2024-03-29,lee_mykland,4018
2024-03-29,lee_mykland,4024
2024-03-29,lee_mykland,4039
2024-03-29,lee_mykland,4040
2024-03-29,lee_mykland,4058
2024-03-29,lee_mykland,4076
2024-03-29,lee_mykland,4139
2024-03-29,lee_mykland,4398
2024-03-29,lee_mykland,4416
2024-03-29,lee_mykland,4446
2024-03-29,lee_mykland,4467
2024-03-29,lee_mykland,4489
2024-03-29,lee_mykland,4496
2024-03-29,lee_mykland,4506
2024-03-29,lee_mykland,4558
2024-03-29,lee_mykland,4563
2024-03-29,lee_mykland,4571
2024-03-29,lee_mykland,4579
2024-03-29,lee_mykland,4600
2024-03-29,lee_mykland,4620
2024-03-29,lee_mykland,4621
2024-03-29,lee_mykland,4705
2024-03-29,lee_mykland,4706
2024-03-29,lee_mykland,4745
2024-03-29,lee_mykland,4822
2024-03-29,lee_mykland,4869
2024-03-29,lee_mykland,4882
2024-03-29,lee_mykland,4884
2024-03-29,lee_mykland,4900
2024-03-29,lee_mykland,4925
2024-03-29,lee_mykland,4992
2024-03-29,lee_mykland,5172
2024-03-29,lee_mykland,5175
2024-03-29,lee_mykland,5197
2024-03-29,lee_mykland,5233
2024-03-29,lee_mykland,5262
2024-03-29,lee_mykland,5274
2024-03-29,lee_mykland,5319
2024-03-29,lee_mykland,5355
2024-03-29,lee_mykland,5356
2024-03-29,lee_mykland,5396
2024-03-29,lee_mykland,5408
2024-03-29,lee_mykland,5429
2024-03-29,lee_mykland,5492
2024-03-29,lee_mykland,5505
2024-03-29,lee_mykland,5511
2024-03-29,lee_mykland,5530
2024-03-29,lee_mykland,5591
2024-03-29,lee_mykland,5601
2024-03-29,lee_mykland,5621
2024-03-29,lee_mykland,5644
2024-03-29,lee_mykland,5668
2024-03-29,lee_mykland,5700
2024-03-29,lee_mykland,5718
2024-03-29,lee_mykland,5766
2024-03-29,lee_mykland,5767
2024-03-29,lee_mykland,5769
2024-03-29,lee_mykland,5804
2024-03-29,lee_mykland,5822
2024-03-29,lee_mykland,5838
2024-03-29,lee_mykland,5844
2024-03-29,lee_mykland,5861
2024-03-29,lee_mykland,5925
2024-03-29,lee_mykland,5954
2024-03-29,lee_mykland,5997
2024-03-29,lee_mykland,6003
2024-03-29,lee_mykland,6016
2024-03-29,lee_mykland,6020
2024-03-29,lee_mykland,6040
2024-03-29,lee_mykland,6050
2024-03-29,lee_mykland,6081
2024-03-29,lee_mykland,6115
2024-03-29,lee_mykland,6116
2024-03-29,lee_mykland,6117
2024-03-29,lee_mykland,6133
2024-03-29,lee_mykland,6270
2024-03-29,lee_mykland,6305
2024-03-29,lee_mykland,6306
2024-03-29,lee_mykland,6325
2024-03-29,lee_mykland,6391
2024-03-29,lee_mykland,6418
2024-03-29,lee_mykland,6451
2024-03-29,lee_mykland,6482
2024-03-29,lee_mykland,6484
2024-03-29,lee_mykland,6498
2024-03-29,lee_mykland,6634
2024-03-29,lee_mykland,6672
2024-03-29,lee_mykland,6676
2024-03-29,lee_mykland,6678
2024-03-29,lee_mykland,6726
2024-03-29,lee_mykland,6906
2024-03-29,lee_mykland,6915
2024-03-29,lee_mykland,6917
2024-03-29,lee_mykland,7031
2024-03-29,lee_mykland,7046
2024-03-29,lee_mykland,7050
2024-03-29,lee_mykland,7085
2024-03-29,lee_mykland,7110
2024-03-29,lee_mykland,7115
2024-03-29,lee_mykland,7201
2024-03-29,lee_mykland,7203
2024-03-29,lee_mykland,7210
2024-03-29,lee_mykland,7215
2024-03-29,lee_mykland,7217
2024-03-29,lee_mykland,7218
2024-03-29,lee_mykland,7230
2024-03-29,lee_mykland,7233
2024-03-29,lee_mykland,7270
2024-03-29,lee_mykland,7360
2024-03-29,lee_mykland,7437
2024-03-29,lee_mykland,7477
2024-03-29,lee_mykland,7491
2024-03-29,lee_mykland,7540
2024-03-29,lee_mykland,7541
2024-03-29,lee_mykland,7558
2024-03-29,lee_mykland,7595
2024-03-29,lee_mykland,7643
2024-03-29,lee_mykland,7658
2024-03-29,lee_mykland,7672
2024-03-29,lee_mykland,7688
2024-03-29,lee_mykland,7706
2024-03-29,lee_mykland,7744
2024-03-29,lee_mykland,7785
2024-03-29,lee_mykland,7800
2024-03-29,lee_mykland,7828
2024-03-29,lee_mykland,7868
2024-03-29,lee_mykland,7883
2024-03-29,lee_mykland,7901
2024-03-29,lee_mykland,7950
2024-03-29,lee_mykland,7966
2024-03-29,lee_mykland,7987
2024-03-29,lee_mykland,7990
2024-03-29,lee_mykland,7995
2024-03-29,lee_mykland,7996
2024-03-29,lee_mykland,8001
2024-03-29,lee_mykland,8002
2024-03-29,lee_mykland,8003
2024-03-29,lee_mykland,8016
2024-03-29,lee_mykland,8017
2024-03-29,lee_mykland,8043
2024-03-29,lee_mykland,8115
2024-03-29,lee_mykland,8204
2024-03-29,lee_mykland,8237
2024-03-29,lee_mykland,8250
2024-03-29,lee_mykland,8299
2024-03-29,lee_mykland,8309
2024-03-29,lee_mykland,8313
2024-03-29,lee_mykland,8393
2024-03-29,lee_mykland,8462
2024-03-29,lee_mykland,8471
2024-03-29,lee_mykland,8504
2024-03-29,lee_mykland,8508
2024-03-29,lee_mykland,8537
2024-03-29,lee_mykland,8543
2024-03-29,lee_mykland,8544
2024-03-29,lee_mykland,8550
2024-03-29,lee_mykland,8551
2024-03-29,lee_mykland,8570
2024-03-29,lee_mykland,8587
2024-03-29,lee_mykland,8605
2024-03-29,lee_mykland,8607
2024-03-29,lee_mykland,8608
2024-03-29,lee_mykland,8652
2024-03-29,lee_mykland,8653
2024-03-29,lee_mykland,8657
2024-03-29,lee_mykland,8662
2024-03-29,lee_mykland,8664
2024-03-29,lee_mykland,8670
2024-03-29,lee_mykland,8681
2024-03-29,lee_mykland,8693
2024-03-29,lee_mykland,8695
2024-03-29,lee_mykland,8750
2024-03-29,lee_mykland,8951
2024-03-29,lee_mykland,9002
2024-03-29,lee_mykland,9004
2024-03-29,lee_mykland,9036
2024-03-29,lee_mykland,9049
2024-03-29,lee_mykland,9068
2024-03-29,lee_mykland,9085
2024-03-29,lee_mykland,9098
2024-03-29,lee_mykland,9103
2024-03-29,lee_mykland,9108
2024-03-29,lee_mykland,9118
2024-03-29,lee_mykland,9134
2024-03-29,lee_mykland,9167
2024-03-29,lee_mykland,9174
2024-03-29,lee_mykland,9295
2024-03-29,lee_mykland,9443
2024-03-29,lee_mykland,9466
2024-03-29,lee_mykland,9487
2024-03-29,lee_mykland,9530
2024-03-29,lee_mykland,9582
2024-03-29,lee_mykland,9583
2024-03-29,lee_mykland,9646
2024-03-29,lee_mykland,9651
2024-03-29,lee_mykland,9654
2024-03-29,lee_mykland,9656
2024-03-29,lee_mykland,9695
2024-03-29,lee_mykland,9733
2024-03-29,lee_mykland,9735
2024-03-29,lee_mykland,9743
2024-03-29,lee_mykland,9759
2024-03-29,lee_mykland,9815
2024-03-29,lee_mykland,9830
2024-03-29,lee_mykland,9933
2024-03-29,lee_mykland,9936
2024-03-29,lee_mykland,9947
2024-03-29,lee_mykland,9963
2024-03-29,lee_mykland,9995
2024-03-29,lee_mykland,9998
2024-03-29,lee_mykland,10029
2024-03-29,lee_mykland,10030
2024-03-29,lee_mykland,10033
2024-03-29,lee_mykland,10128
2024-03-29,lee_mykland,10204
2024-03-29,lee_mykland,10377
2024-03-29,lee_mykland,10404
2024-03-29,lee_mykland,10423
2024-03-29,lee_mykland,10428
2024-03-29,lee_mykland,10439
2024-03-29,lee_mykland,10442
2024-03-29,lee_mykland,10445
2024-03-29,lee_mykland,10449
2024-03-29,lee_mykland,10521
2024-03-29,lee_mykland,10560
2024-03-29,lee_mykland,10645
2024-03-29,lee_mykland,10661
2024-03-29,lee_mykland,10688
2024-03-29,lee_mykland,10693
2024-03-29,lee_mykland,10715
2024-03-29,lee_mykland,10716
2024-03-29,lee_mykland,10744
2024-03-29,lee_mykland,10758
2024-03-29,lee_mykland,10777
2024-03-29,lee_mykland,10804
2024-03-29,lee_mykland,10810
2024-03-29,lee_mykland,10820
2024-03-29,lee_mykland,10826
2024-03-29,lee_mykland,10893
2024-03-29,lee_mykland,11058
2024-03-29,lee_mykland,11112
2024-03-29,lee_mykland,11130
2024-03-29,lee_mykland,11184
2024-03-29,lee_mykland,11229
2024-03-29,lee_mykland,11230
2024-03-29,lee_mykland,11231
2024-03-29,lee_mykland,11256
2024-03-29,lee_mykland,11260
2024-03-29,lee_mykland,11272
2024-03-29,lee_mykland,11294
2024-03-29,lee_mykland,11295
2024-03-29,lee_mykland,11296
2024-03-29,lee_mykland,11325
2024-03-29,lee_mykland,11327
2024-03-29,lee_mykland,11329
2024-03-29,lee_mykland,11330
2024-03-29,lee_mykland,11342
2024-03-29,lee_mykland,11348
2024-03-29,lee_mykland,11354
2024-03-29,lee_mykland,11357
2024-03-29,lee_mykland,11397
2024-03-29,lee_mykland,11400
2024-03-29,lee_mykland,11401
2024-03-29,lee_mykland,11406
2024-03-29,lee_mykland,11447
2024-03-29,lee_mykland,11458
2024-03-29,lee_mykland,11508
2024-03-29,lee_mykland,11524
2024-03-29,lee_mykland,11554
2024-03-29,lee_mykland,11566
2024-03-29,lee_mykland,11595
2024-03-29,lee_mykland,11613
2024-03-29,lee_mykland,11740
2024-03-29,lee_mykland,11781
2024-03-29,lee_mykland,11789
2024-03-29,lee_mykland,11806
2024-03-29,lee_mykland,11812
2024-03-29,lee_mykland,11820
2024-03-29,lee_mykland,11849
2024-03-29,lee_mykland,11862
2024-03-29,lee_mykland,11889
2024-03-29,lee_mykland,11891
2024-03-29,lee_mykland,11893
2024-03-29,lee_mykland,11894
2024-03-29,lee_mykland,11902
2024-03-29,lee_mykland,11906
2024-03-29,lee_mykland,11908
2024-03-29,lee_mykland,11946
2024-03-29,lee_mykland,11984
2024-03-29,lee_mykland,11990
2024-03-29,lee_mykland,11994
2024-03-29,lee_mykland,11998
2024-03-29,lee_mykland,12026
2024-03-29,lee_mykland,12027
2024-03-29,lee_mykland,12032
2024-03-29,lee_mykland,12048
2024-03-29,lee_mykland,12172
2024-03-29,lee_mykland,12339
2024-03-29,lee_mykland,12364
2024-03-29,lee_mykland,12378
2024-03-29,lee_mykland,12396
2024-03-29,lee_mykland,12444
2024-03-29,lee_mykland,12445
2024-03-29,lee_mykland,12446
2024-03-29,lee_mykland,12493
2024-03-29,lee_mykland,12504
2024-03-29,lee_mykland,12766
2024-03-29,lee_mykland,12967
2024-03-29,lee_mykland,13178
2024-03-29,lee_mykland,13201
2024-03-29,lee_mykland,13224
2024-03-29,lee_mykland,13504
2024-03-29,lee_mykland,13515
2024-03-29,lee_mykland,13581
2024-03-29,lee_mykland,13615
2024-03-29,lee_mykland,13622
2024-03-29,lee_mykland,13672
2024-03-29,lee_mykland,13874
2024-03-29,lee_mykland,13875
2024-03-29,lee_mykland,14010
2024-03-29,lee_mykland,14131
2024-03-29,lee_mykland,14219
2024-03-29,lee_mykland,14225
2024-03-29,lee_mykland,14228
2024-03-29,lee_mykland,14245
2024-03-29,lee_mykland,14247
2024-03-29,lee_mykland,14257
2024-03-29,lee_mykland,14278
2024-03-29,lee_mykland,14284
2024-03-29,lee_mykland,14294
2024-03-29,lee_mykland,14295
2024-03-29,lee_mykland,14296
2024-03-29,lee_mykland,14326
2024-03-29,lee_mykland,14403
2024-03-29,lee_mykland,14405
2024-03-29,lee_mykland,14406
2024-03-29,lee_mykland,14424
2024-03-29,lee_mykland,14427
2024-03-29,lee_mykland,14428
2024-03-29,lee_mykland,14432
2024-03-29,lee_mykland,14461
2024-03-29,lee_mykland,14462
2024-03-29,lee_mykland,14477
2024-03-29,lee_mykland,14487
2024-03-29,lee_mykland,14515
2024-03-29,lee_mykland,14533
2024-03-29,lee_mykland,14583
2024-03-29,lee_mykland,14608
2024-03-29,lee_mykland,14704
2024-03-29,lee_mykland,14725
2024-03-29,lee_mykland,14726
2024-03-29,lee_mykland,14878
2024-03-29,lee_mykland,14907
2024-03-29,lee_mykland,14914
2024-03-29,lee_mykland,14935
2024-03-29,lee_mykland,15081
2024-03-29,lee_mykland,15143
2024-03-29,lee_mykland,15164
2024-03-29,lee_mykland,15195
2024-03-29,lee_mykland,15196
2024-03-29,lee_mykland,15201
2024-03-29,lee_mykland,15203
2024-03-29,lee_mykland,15204
2024-03-29,lee_mykland,15208
2024-03-29,lee_mykland,15245
2024-03-29,lee_mykland,15287
2024-03-29,lee_mykland,15306
2024-03-29,lee_mykland,15311
2024-03-29,lee_mykland,15318
2024-03-29,lee_mykland,15337
2024-03-29,lee_mykland,15340
2024-03-29,lee_mykland,15341
2024-03-29,lee_mykland,15361
2024-03-29,lee_mykland,15364
2024-03-29,lee_mykland,15374
2024-03-29,lee_mykland,15403
2024-03-29,lee_mykland,15410
2024-03-29,lee_mykland,15507
2024-03-29,lee_mykland,15641
2024-03-29,lee_mykland,15663
2024-03-29,lee_mykland,15701
2024-03-29,lee_mykland,15975
2024-03-29,lee_mykland,15987
2024-03-29,lee_mykland,16008
2024-03-29,lee_mykland,16077
2024-03-29,lee_mykland,16086
2024-03-29,lee_mykland,16120
2024-03-29,lee_mykland,16435
2024-03-29,lee_mykland,16522
2024-03-29,lee_mykland,16762
2024-03-29,lee_mykland,16813
2024-03-29,lee_mykland,16983
2024-03-29,lee_mykland,17107
2024-03-29,lee_mykland,17112
2024-03-29,lee_mykland,17113
2024-03-29,lee_mykland,17175
2024-03-29,lee_mykland,17176
2024-03-29,lee_mykland,17339
2024-03-29,lee_mykland,17404
2024-03-29,lee_mykland,17421
2024-03-29,lee_mykland,17446
2024-03-29,lee_mykland,17480
2024-03-29,lee_mykland,17487
2024-03-29,lee_mykland,17494
2024-03-29,lee_mykland,17508
2024-03-29,lee_mykland,17604
2024-03-29,lee_mykland,17755
2024-03-29,lee_mykland,17761
2024-03-29,lee_mykland,17763
2024-03-29,lee_mykland,17778
2024-03-29,lee_mykland,17785
2024-03-29,lee_mykland,17850
2024-03-29,lee_mykland,17875
2024-03-29,lee_mykland,17887
2024-03-29,lee_mykland,17896
2024-03-29,lee_mykland,18135
2024-03-29,lee_mykland,18164
2024-03-29,lee_mykland,18202
2024-03-29,lee_mykland,18203
2024-03-29,lee_mykland,18204
2024-03-29,lee_mykland,18218
2024-03-29,lee_mykland,18236
2024-03-29,lee_mykland,18252
2024-03-29,lee_mykland,18255
2024-03-29,lee_mykland,18313
2024-03-29,lee_mykland,18392
2024-03-29,lee_mykland,18393
2024-03-29,lee_mykland,18431
2024-03-29,lee_mykland,18552
2024-03-29,lee_mykland,18563
2024-03-29,lee_mykland,18614
2024-03-29,lee_mykland,18627
2024-03-29,lee_mykland,18647
2024-03-29,lee_mykland,18648
2024-03-29,lee_mykland,18814
2024-03-29,lee_mykland,18819
2024-03-29,lee_mykland,18831
2024-03-29,lee_mykland,18844
2024-03-29,lee_mykland,18847
2024-03-29,lee_mykland,18900
2024-03-29,lee_mykland,18903
2024-03-29,lee_mykland,18919
2024-03-29,lee_mykland,18929
2024-03-29,lee_mykland,18971
2024-03-29,lee_mykland,19037
2024-03-29,lee_mykland,19038
2024-03-29,lee_mykland,19095
2024-03-29,lee_mykland,19116
2024-03-29,lee_mykland,19145
2024-03-29,lee_mykland,19153
2024-03-29,lee_mykland,19221
2024-03-29,lee_mykland,19237
2024-03-29,lee_mykland,19269
2024-03-29,lee_mykland,19270
2024-03-29,lee_mykland,19273
2024-03-29,lee_mykland,19288
2024-03-29,lee_mykland,19326
2024-03-29,lee_mykland,19331
2024-03-29,lee_mykland,19334
2024-03-29,lee_mykland,19338
2024-03-29,lee_mykland,19340
